#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="YuleModel.t:sequences" spec="beast.base.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:sequences" lower="0.0" name="birthDiffRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:sequences" spec="beast.base.evolution.tree.Tree">
#                <taxonset id="TaxonSet.sequences" spec="beast.base.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:sequences" name="distribution" x="@birthRate.t:sequences">
#            <Uniform id="Uniform.1" name="distr" upper="Infinity"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@sequences" id="treeLikelihood.sequences" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:sequences">
#            <siteModel id="SiteModel.s:sequences" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:sequences" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:sequences" lower="0.1" name="shape" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:sequences" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:sequences" spec="beast.base.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:sequences" spec="beast.base.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:sequences" lower="0.0" name="clock.rate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	YuleModel	birthRate
23000	-7270.627686128683	-7321.327050732831	50.69936460414751	-7321.327050732831	0.07408400696189062	1.0450173926695008	50.69936460414751	28.06910816432916
24000	-7270.878218820069	-7320.918012283361	50.03979346329226	-7320.918012283361	0.07782651082052633	1.0830883067754553	50.03979346329226	18.745175258766782
25000	-7275.464447174687	-7323.913479489269	48.44903231458178	-7323.913479489269	0.09017734333882343	1.1670440254613277	48.44903231458178	18.601405917352512
26000	-7270.440203978011	-7319.417320243551	48.977116265540815	-7319.417320243551	0.08035505098372607	1.121357256981971	48.977116265540815	26.304033021328376
27000	-7277.7171538987095	-7322.9208866708395	45.20373277212997	-7322.9208866708395	0.08506209997105565	1.1319370408129186	45.20373277212997	11.101506026561346
28000	-7278.399841004948	-7326.527291466137	48.12745046118956	-7326.527291466137	0.08357497725928831	1.1211924173784977	48.12745046118956	14.901120297810905
29000	-7281.164431726636	-7327.767664606844	46.60323288020778	-7327.767664606844	0.08045422745198061	1.1382376373059637	46.60323288020778	12.781020941199207
30000	-7268.12703799557	-7318.292338064045	50.16530006847492	-7318.292338064045	0.07981628705195681	1.0863408993154164	50.16530006847492	19.95258661359101
31000	-7270.019279146638	-7318.329797001515	48.31051785487662	-7318.329797001515	0.0800991406696529	1.1563931618980752	48.31051785487662	25.16375454673722
32000	-7268.9924139451505	-7318.412887980722	49.420474035571644	-7318.412887980722	0.07658697502195794	1.1223946204204729	49.420474035571644	23.195734969215955
33000	-7270.769738475483	-7320.521885263318	49.75214678783521	-7320.521885263318	0.08002302704817593	1.1096835097614386	49.75214678783521	20.68775224397643
34000	-7274.739432437695	-7324.11983390079	49.38040146309504	-7324.11983390079	0.07900968929890853	1.0977503345858757	49.38040146309504	17.146234627899403
35000	-7271.971198269383	-7321.386059011366	49.41486074198332	-7321.386059011366	0.08641007061124475	1.1174518964140807	49.41486074198332	18.8662300009246
36000	-7273.7549466691	-7322.386405044256	48.63145837515639	-7322.386405044256	0.07617960655915734	1.1077183807497992	48.63145837515639	15.547760145436282
37000	-7263.747154903329	-7313.311164737025	49.564009833696105	-7313.311164737025	0.07653084632535241	1.1141888547527843	49.564009833696105	23.710961204714973
38000	-7274.9041370271325	-7323.52228934559	48.618152318458144	-7323.52228934559	0.08580821796239442	1.1636063651400408	48.618152318458144	21.447371911874892
39000	-7268.588969161001	-7317.864963493325	49.275994332324096	-7317.864963493325	0.0836291394687123	1.116806557217025	49.275994332324096	25.34793534967757
40000	-7274.670079007207	-7324.72475195971	50.05467295250315	-7324.72475195971	0.07996539506601986	1.0964352461781472	50.05467295250315	21.292593716892366
41000	-7275.2173459662945	-7325.0159061830755	49.79856021678059	-7325.0159061830755	0.07779262127214001	1.0898268141060041	49.79856021678059	26.348557603073132
42000	-7272.922224814277	-7321.1712901952515	48.24906538097501	-7321.1712901952515	0.08206765752355179	1.1143984892223595	48.24906538097501	29.832510866422123
43000	-7273.620760608569	-7323.344008499513	49.72324789094332	-7323.344008499513	0.07507764039309095	1.1097296632949798	49.72324789094332	23.071188135370218
44000	-7270.3938089626845	-7320.172300120428	49.77849115774373	-7320.172300120428	0.07858845503976805	1.1094627804524975	49.77849115774373	21.896532157552592
45000	-7268.949019950739	-7318.794666080074	49.845646129335236	-7318.794666080074	0.08153485430559013	1.0945061260001119	49.845646129335236	25.318152133671934
46000	-7288.215344722615	-7338.4087293452	50.193384622585334	-7338.4087293452	0.08859927329746717	1.0751465352440996	50.193384622585334	18.76827399634759
47000	-7268.518884509186	-7317.597447831828	49.07856332264153	-7317.597447831828	0.07397557069585874	1.0894801187867087	49.07856332264153	29.525841801475888
48000	-7270.445929571263	-7320.646124763607	50.2001951923441	-7320.646124763607	0.07610751447321701	1.0597886485346628	50.2001951923441	17.67610889775535
49000	-7268.715116134889	-7318.439386451139	49.72427031624988	-7318.439386451139	0.0743510093568011	1.1084266867238772	49.72427031624988	23.450185433338856
50000	-7270.677557137698	-7321.3583137737405	50.68075663604242	-7321.3583137737405	0.07508066176066558	1.0677076114089434	50.68075663604242	21.56837221332714
51000	-7269.106760388406	-7317.683415563917	48.57665517551181	-7317.683415563917	0.08238970300931575	1.0955951682572	48.57665517551181	15.03457846368906
52000	-7271.898103374538	-7321.151149309971	49.25304593543273	-7321.151149309971	0.0793396174009893	1.1153396567146094	49.25304593543273	25.691776093298255
53000	-7278.919769643294	-7324.746144720864	45.82637507757012	-7324.746144720864	0.08132874364237352	1.1153883991587628	45.82637507757012	11.538232168649552
54000	-7274.316998045497	-7323.846990238788	49.52999219329107	-7323.846990238788	0.07953429192033527	1.1180623597477337	49.52999219329107	23.084127304725715
55000	-7271.813928728075	-7321.534525062767	49.72059633469231	-7321.534525062767	0.08196047604660954	1.100705028321535	49.72059633469231	18.80732165222508
56000	-7271.995278745721	-7320.721948802901	48.726670057180186	-7320.721948802901	0.07566767307252492	1.0970853479866494	48.726670057180186	29.964622835356938
57000	-7273.21230088759	-7323.435184560036	50.22288367244598	-7323.435184560036	0.08316755783440982	1.0860053587315792	50.22288367244598	20.45118872906853
58000	-7268.136359271721	-7317.750232694952	49.613873423230785	-7317.750232694952	0.07882890189187744	1.1014878494665328	49.613873423230785	25.662099528665234
59000	-7276.614972759172	-7326.993472712068	50.37849995289575	-7326.993472712068	0.07940444930989557	1.0594937823814263	50.37849995289575	27.637006778033832
60000	-7272.545611982013	-7321.278523623574	48.732911641561316	-7321.278523623574	0.08110590954693951	1.1299267656779406	48.732911641561316	26.389839558892636
61000	-7266.899089142826	-7317.220817657536	50.32172851470995	-7317.220817657536	0.0750812301280295	1.0846976637957269	50.32172851470995	22.009755661169443
62000	-7268.794870259197	-7317.617696475396	48.82282621619895	-7317.617696475396	0.08073640291097745	1.1079329588275362	48.82282621619895	28.49541899402104
63000	-7269.506477388226	-7319.953936354864	50.44745896663751	-7319.953936354864	0.07904924801027731	1.0720953495159231	50.44745896663751	25.028206594168978
64000	-7273.408395227341	-7321.501635159415	48.09323993207365	-7321.501635159415	0.07611811903834464	1.1598429766867764	48.09323993207365	16.33446310659767
65000	-7272.785688380083	-7321.030820681135	48.24513230105204	-7321.030820681135	0.08415533223715896	1.1182588855555309	48.24513230105204	29.47238714452612
66000	-7263.31815238432	-7312.200479524627	48.88232714030707	-7312.200479524627	0.08226695884180557	1.151755773572809	48.88232714030707	20.789709061803627
67000	-7274.135043813541	-7322.811330039993	48.67628622645179	-7322.811330039993	0.07979268642693421	1.079299298753574	48.67628622645179	31.889628661638103
68000	-7269.894158439408	-7319.474718130143	49.58055969073464	-7319.474718130143	0.08502877370652481	1.1186953692055968	49.58055969073464	21.631008884509395
69000	-7265.635975239108	-7316.101696569804	50.465721330695764	-7316.101696569804	0.0782039370398093	1.0724148584427238	50.465721330695764	20.133028744342777
70000	-7273.170433365922	-7321.701450863988	48.531017498066205	-7321.701450863988	0.0804860436892054	1.1276744046569944	48.531017498066205	27.493723643213936
71000	-7275.064825798879	-7321.891487277885	46.82666147900638	-7321.891487277885	0.07724401841118728	1.1064260826385879	46.82666147900638	34.46262750764561
72000	-7269.626383622885	-7317.885129499	48.25874587611463	-7317.885129499	0.07983642871029373	1.1282207941605091	48.25874587611463	28.4462343900332
73000	-7279.14998932497	-7327.437872591567	48.28788326659638	-7327.437872591567	0.07921498054987494	1.16990861208862	48.28788326659638	23.413280070454565
74000	-7271.104096472041	-7321.40143613936	50.297339667319086	-7321.40143613936	0.07912703722547076	1.0797815818640382	50.297339667319086	19.96206868649936
75000	-7264.851763491634	-7315.376469039313	50.52470554767885	-7315.376469039313	0.0752334805268687	1.074774661004123	50.52470554767885	21.47837492932322
76000	-7272.418448235186	-7322.10638384747	49.68793561228413	-7322.10638384747	0.08042793039687246	1.1029973514431652	49.68793561228413	24.930470078221884
77000	-7281.832295833768	-7329.792591282883	47.96029544911603	-7329.792591282883	0.08063444071598262	1.1841353296344574	47.96029544911603	23.37849914373844
78000	-7266.367261268285	-7315.207043144539	48.839781876254094	-7315.207043144539	0.07754486306456465	1.1537160478412218	48.839781876254094	20.548878569782026
79000	-7269.869204999844	-7320.215861211838	50.34665621199371	-7320.215861211838	0.08292411071855643	1.0833455536447467	50.34665621199371	21.689545659492474
80000	-7269.229029702571	-7318.642054702661	49.41302500009019	-7318.642054702661	0.08320237110861436	1.1199258558192418	49.41302500009019	23.84616535695608
81000	-7274.465627887861	-7322.905563144026	48.43993525616459	-7322.905563144026	0.08529395933916556	1.165033455500879	48.43993525616459	23.129782976586952
82000	-7270.335266732922	-7318.443413262191	48.108146529268865	-7318.443413262191	0.08617532976631403	1.130183634725936	48.108146529268865	28.77157619791475
83000	-7272.4596165218245	-7321.807086452037	49.347469930212625	-7321.807086452037	0.08717267541005104	1.129620620981225	49.347469930212625	21.089159990160795
84000	-7265.600058289107	-7315.921083873037	50.321025583929305	-7315.921083873037	0.07512007337287965	1.0829338663863708	50.321025583929305	23.467824517023487
