#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="YuleModel.t:output_sequences_saved" spec="beast.base.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:output_sequences_saved" lower="0.0" name="birthDiffRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:output_sequences_saved" spec="beast.base.evolution.tree.Tree">
#                <taxonset id="TaxonSet.output_sequences_saved" spec="beast.base.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:output_sequences_saved" name="distribution" x="@birthRate.t:output_sequences_saved">
#            <Uniform id="Uniform.1" name="distr" upper="Infinity"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@output_sequences_saved" id="treeLikelihood.output_sequences_saved" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:output_sequences_saved">
#            <siteModel id="SiteModel.s:output_sequences_saved" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:output_sequences_saved" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:output_sequences_saved" lower="0.1" name="shape" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:output_sequences_saved" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:output_sequences_saved" spec="beast.base.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:output_sequences_saved" spec="beast.base.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:output_sequences_saved" lower="0.0" name="clock.rate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	YuleModel	birthRate
15000	-1442.0566408295897	-1453.6424490985498	11.585808268960175	-1453.6424490985498	1.0122798856130388	5.39628429945054	11.585808268960175	3.859334761150338
16000	-1444.3236391734604	-1449.1027571349603	4.779117961499842	-1449.1027571349603	1.36558143551404	7.158284330287005	4.779117961499842	2.886874640437136
17000	-1445.892182344366	-1454.8022766478603	8.910094303494331	-1454.8022766478603	1.0676002185871163	6.090605473737576	8.910094303494331	3.900291630519833
18000	-1446.6117904440632	-1448.918594954886	2.3068045108228326	-1448.918594954886	1.6759370469936279	7.999069348546897	2.3068045108228326	3.222451854307952
19000	-1448.2126879181637	-1446.8636539098445	-1.349034008319304	-1446.8636539098445	2.075285437563703	9.337086872937263	-1.349034008319304	2.630507506531471
20000	-1439.5267170617005	-1445.8558436992098	6.3291266375092405	-1445.8558436992098	1.2944529863884306	6.746813432219273	6.3291266375092405	3.204425349509062
21000	-1445.900844042317	-1450.179622571851	4.278778529534046	-1450.179622571851	1.4507572998506268	6.78927374656726	4.278778529534046	5.193000212779154
22000	-1446.0315650843152	-1452.8616981958883	6.8301331115730175	-1452.8616981958883	1.2224381853004207	6.627980329231037	6.8301331115730175	3.3879469709854355
23000	-1442.4255873525249	-1447.2246552856743	4.799067933149429	-1447.2246552856743	1.231075675291049	7.012131739265199	4.799067933149429	4.33815305512574
24000	-1451.7711961124862	-1450.894320524262	-0.8768755882242747	-1450.894320524262	1.937647472327441	9.154557024977866	-0.8768755882242747	2.554020092047456
25000	-1446.252610761012	-1452.2693882751057	6.0167775140938105	-1452.2693882751057	1.3692306185785768	6.797748993480445	6.0167775140938105	4.074221320289552
26000	-1449.1340252665475	-1452.9582035504397	3.8241782838922127	-1452.9582035504397	1.461963580587315	7.501152705381422	3.8241782838922127	3.480966631851327
27000	-1447.2553318059652	-1451.0208197573945	3.765487951429293	-1451.0208197573945	1.5470609380234346	7.5336609176796845	3.765487951429293	3.379433896558294
28000	-1448.4765184152207	-1454.136370751806	5.659852336585434	-1454.136370751806	1.3436821027334394	6.941442237454904	5.659852336585434	3.132453290420385
29000	-1447.1631137242737	-1450.6749738905817	3.5118601663079154	-1450.6749738905817	1.266457233125755	7.3908537017195535	3.5118601663079154	4.131626844297801
30000	-1443.8798515404328	-1451.7409259418562	7.861074401423361	-1451.7409259418562	1.0594131617543285	6.313088283744828	7.861074401423361	3.3440196046455304
31000	-1450.4834502001618	-1452.174959897519	1.6915096973573167	-1452.174959897519	1.587287124107372	8.128491734671757	1.6915096973573167	3.4380814499107046
32000	-1450.8337028020321	-1455.6125226565184	4.778819854486358	-1455.6125226565184	1.1748893889688132	6.530669812956338	4.778819854486358	5.598140816527538
33000	-1443.0831647588934	-1449.784485940352	6.701321181458573	-1449.784485940352	1.1470616104635414	6.610043522217297	6.701321181458573	3.135677219815234
34000	-1447.5061923982068	-1455.625329994559	8.119137596352285	-1455.625329994559	1.1996826361099904	6.182749429333147	8.119137596352285	3.1911992948996595
35000	-1440.0597396848152	-1447.8139193044544	7.754179619639302	-1447.8139193044544	1.285746730096231	6.329108491313324	7.754179619639302	4.348049325783687
36000	-1448.8176123689561	-1454.1797451278987	5.362132758942495	-1454.1797451278987	1.2423036948289439	6.963376283432725	5.362132758942495	4.055184625157017
37000	-1442.0545923202503	-1448.7718456727414	6.717253352491026	-1448.7718456727414	1.198206923009074	6.6176487491246325	6.717253352491026	4.118116132587094
38000	-1442.2970026087792	-1448.1242658593665	5.827263250587363	-1448.1242658593665	1.390052068772532	6.830937987866176	5.827263250587363	4.129627897086978
39000	-1439.5230021657978	-1443.3966057329271	3.873603567129395	-1443.3966057329271	1.34258775798566	7.000580424286841	3.873603567129395	4.883382144840528
40000	-1444.1752921735972	-1450.735667827849	6.560375654251949	-1450.735667827849	1.3949989975023418	6.7078410651341205	6.560375654251949	3.772511003271188
41000	-1448.5667105169196	-1451.9484194465078	3.3817089295882017	-1451.9484194465078	1.4362551454363657	7.547546793421702	3.3817089295882017	2.645566894779998
